Index,In,Out
4696,59.45709467,30.16058179
4697,57.21749549,29.65188655
4698,48.16239189,28.22018112
4699,43.7912592,29.69629423
4700,45.9466174,28.49445226
4701,45.96655868,31.01207497
4702,48.45705354,28.3432345
4703,50.29793859,26.95376237
4704,50.86460149,31.36638485
4705,50.279539,33.75892157
4706,57.77018617,31.42354682
4707,55.29629218,27.87803888
4708,54.19049482,27.55381331
4709,51.43197038,26.02905481
4710,43.44821029,24.23977558
4711,38.95945988,28.02438324
4712,40.03682047,26.24088462
4713,33.42796057,26.90222418
4714,29.13772347,23.58133728
4715,29.66857264,24.04017206
4716,27.22508378,23.04156728
4717,25.57821373,26.94302483
4718,30.37732194,26.38961807
4719,30.64646197,24.16960544
4720,28.11205224,24.01019585
4721,31.20105482,24.18741495
4722,26.35206298,22.84539639
4723,31.71105757,21.70377204
4724,36.78794725,20.45150251
4725,33.51282695,22.05771252
4726,32.88972324,20.45459558
4727,34.77839381,18.72162495
4728,36.61156894,20.70283481
4729,43.72550911,23.45237996
4730,37.86626358,22.76273859
4731,35.16217037,21.38178321
4732,33.0634817,21.48130123
4733,33.40373466,21.56092019
4734,32.37051714,21.24408292
4735,30.86110195,22.32127624
4736,34.60013035,20.61711612
4737,36.24840935,21.9885877
4738,38.90508805,23.82213241
4739,33.51875235,19.69355222
4740,29.44057382,20.01240436
4741,27.58222067,19.35221579
4742,32.88614483,19.35770817
4743,31.31829525,19.10252632
4744,36.92616307,20.46949538
4745,32.50838597,18.08252636
4746,32.93381121,17.45457994
4747,28.09038466,19.5542037
4748,31.37553912,18.95986157
4749,30.31876406,20.49879837
4750,31.85791153,19.08636806
4751,26.93960088,17.80756222
4752,29.0818267,18.92701507
4753,29.80259627,24.42844526
4754,34.48422539,20.11241174
4755,35.85785925,18.81332858
4756,27.24457671,21.03957294
4757,26.18816866,17.81921077
4758,23.33467183,19.98418
4759,21.5742824,19.77219346
4760,23.1967901,19.38879837
4761,24.84903152,19.01408542
4762,21.93423498,17.27159502
4763,21.20602358,17.52549093
4764,22.65125062,16.54582548
4765,35.61690351,23.23690158
4766,36.78310961,20.68409755
4767,25.95438744,18.65230687
4768,18.90502565,16.47587069
4769,18.96043809,16.88205466
4770,17.27677576,16.17197158
4771,16.93788421,16.5482334
4772,18.98436741,15.38923274
4773,20.89323779,16.26108239
4774,18.38044295,16.11318318
4775,20.36036117,14.99493396
4776,17.31610931,14.28693356
4777,18.39855141,19.96306051
4778,20.10416538,20.76352119
4779,19.39877808,16.36298329
4780,16.6786736,16.73848318
4781,19.11769227,14.58185785
4782,16.92327482,14.56770518
4783,17.90400161,27.43608412
4784,21.37893556,28.66769382
4785,20.0513883,27.77141153
4786,19.16432278,21.64189095
4787,20.43648761,14.10633481
4788,18.71773038,13.4562138
4789,17.02548426,19.90564518
4790,21.37251432,15.17979286
4791,16.98937315,14.69752516
4792,16.93581161,14.23410628
4793,18.45778619,12.69984829
4794,17.87058598,12.73277155
4795,17.29791775,18.38046783
4796,19.47698667,14.05917571
4797,18.56093277,13.09290621
4798,22.00296604,13.43034737
4799,22.84030985,12.53648689
4800,18.74722622,12.65287346
4801,16.29513562,14.69841291
4802,19.59309908,14.12206708
4803,17.13278565,13.33677007
4804,16.84518931,14.02223356
4805,15.23217813,12.20717087
4806,15.20444168,12.46566725
4807,17.47751909,13.71751127
4808,17.99834799,12.91005875
4809,15.81581398,12.33076803
4810,16.29029556,13.05247575
4811,17.83868871,14.28283534
4812,14.18808841,13.49519991
4813,13.90680468,20.61284007
4814,18.58573582,16.09096502
4815,17.43934466,14.68434082
4816,14.51364664,13.92582843
4817,15.89883708,13.33501829
4818,14.04347024,12.44579692
4819,14.1972614,14.47624578
4820,17.22617475,12.83640935
4821,20.16022094,12.98847573
4822,18.05531877,13.34731368
4823,16.46979613,13.02806945
4824,14.75890846,12.96155654
4825,11.7818577,13.93082332
4826,21.1773632,14.42015037
4827,20.64107805,14.33461872
4828,14.75952481,12.88529979
4829,16.22267251,12.97393
4830,15.30648302,13.55268627
4831,16.12638988,15.08185415
4832,17.65597254,13.34190648
4833,16.3584804,14.52764233
4834,16.76459354,12.66547819
4835,17.40373086,12.02591699
4836,14.43063823,12.44367487
4837,12.65087754,14.90320688
4838,15.24533581,13.68918989
4839,16.37081212,13.664827
4840,13.79869754,13.99716882
4841,17.97553305,14.85572099
4842,13.73163517,12.87221183
4843,16.74908205,18.87862077
4844,16.30882927,38.17092681
4845,17.75168846,31.24414414
4846,19.72914375,30.16672167
4847,29.46447113,28.64158434
4848,29.39545377,30.53507163
4849,29.04364165,33.39273427
4850,20.12310033,32.3986114
4851,20.43285245,34.03502881
4852,18.25206253,37.14370624
4853,17.77445514,31.26378739
4854,17.10170751,20.3335715
4855,18.57370691,18.86721836
4856,20.30477056,18.81698174
4857,22.01398658,23.12566692
4858,22.66298507,25.96082323
4859,26.87360761,26.27843494
4860,33.46508935,27.89548943
4861,39.15463246,39.67890513
4862,46.60842516,36.73414031
4863,43.05941294,37.06980382
4864,41.09566045,41.93832388
4865,46.18068794,40.08921284
4866,50.21615602,38.87287869
4867,52.7216909,44.49057995
4868,58.82610791,41.18322145
4869,67.91501007,45.46971247
4870,81.91834367,47.72168702
4871,87.68242792,48.97504038
4872,91.54059014,47.83439207
4873,91.63722381,55.814271
4874,90.01938942,52.54028949
4875,86.32491948,48.90551858
4876,86.26020977,50.76345823
4877,82.16489783,51.27406023
4878,78.47480807,55.40543222
4879,70.52634363,58.37061553
4880,75.33791947,57.58059945
4881,74.43945167,60.10355461
4882,66.23909167,56.64561744
4883,67.24792464,58.02254949
4884,74.41336831,60.27706352
4885,72.61362341,63.44529052
4886,77.18156587,58.47585219
4887,76.31561129,55.25869922
4888,61.348878,54.77817672
4889,60.01354788,57.62357114
4890,63.20961385,56.04377886
4891,63.47830748,59.19058555
4892,63.21782811,53.30182082
4893,64.51541346,50.94620321
4894,65.60724777,50.98653791
4895,71.23732811,53.02757943
4896,69.55119725,56.19355432
4897,67.88377881,62.04154089
4898,69.90251194,60.35242314
4899,77.39510081,58.20164767
4900,72.15370069,56.29658382
4901,78.5626494,56.10688899
4902,70.54223888,55.33479344
4903,70.76516104,53.05676156
4904,79.21449286,54.63708596
4905,72.68972102,59.99744828
4906,69.42156013,55.3970903
4907,76.98879879,58.42756809
4908,66.0780533,59.21322046
4909,55.98252712,53.74091851
4910,53.93961213,49.57565381
4911,55.88758695,46.11600158
4912,57.35895588,44.9879415
4913,60.43964438,42.1506671
4914,56.46706884,40.99361229
4915,61.40128924,41.64328533
4916,67.56234814,36.09067462
4917,51.9969267,38.59173972
4918,49.36499823,36.59369838
4919,49.39220708,37.63830154
4920,47.74696877,36.82839733
4921,46.31622127,35.85370272
4922,50.5221415,42.23121769
4923,51.91045805,41.80960456
4924,49.05625559,37.37366175
4925,44.76751194,36.57246908
4926,44.19042935,39.25139838
4927,47.10794588,42.70267414
4928,46.11528208,42.26995247
4929,52.50938231,45.51204688
4930,44.39804665,38.41404442
4931,51.94689935,39.41930924
4932,41.50555642,39.72861649
4933,38.42853688,48.23918433
4934,44.23917464,45.20442978
4935,40.06307538,46.38302246
4936,45.87690384,43.27312696
4937,51.96796216,46.05580096
4938,46.81188516,46.2192721
4939,56.03875066,49.33313462
4940,45.43580043,47.64654103
4941,48.44836455,51.7562041
4942,40.09507378,48.30662469
4943,38.82879315,56.24062839
4944,40.89428958,54.19738804
4945,41.39081156,59.92927735
4946,40.7261049,60.96071305
4947,46.35727163,60.4734352
4948,51.85221536,58.75754282
4949,55.0426337,57.62203797
4950,58.92482729,58.11272898
4951,55.80489169,58.64297006
4952,59.49049234,63.07508824
4953,61.303178,62.58431688
4954,60.88939262,55.2074147
4955,55.82671275,55.08403188
4956,53.3904644,53.94391678
4957,53.49556576,59.47279546
4958,62.34962263,55.38672513
4959,59.98118117,58.45827546
4960,71.45807407,53.90755721
4961,62.14646463,49.53447549
4962,62.23315327,48.12615072
4963,65.30427401,52.61364491
4964,65.31750409,43.91105802
4965,70.26525981,46.64643697
4966,64.53648578,47.08355118
4967,66.86161156,47.43074221
4968,75.18215043,47.98147459
4969,76.97958207,51.21780028
4970,76.13180101,48.20929293
4971,71.62058859,50.45577121
4972,67.78125929,48.2531433
4973,52.34811955,46.20696462
4974,52.15463715,40.70732424
4975,48.0409339,37.88976546
4976,53.61683208,33.28095156
4977,57.23635773,37.48991033
4978,58.13355947,46.65741476
4979,56.15554658,45.1939208
4980,55.25311134,46.96307463
4981,54.31569412,51.30653324
4982,57.92783313,45.87630271
4983,56.68756996,44.25776624
4984,53.75649547,46.84328905
4985,50.4237626,41.29740529
4986,49.60213311,36.18233085
4987,44.63848186,35.80695866
4988,43.36232622,33.27735513
4989,39.70356991,33.16640123
4990,38.33395427,32.77398029
4991,37.29079396,28.796501
4992,37.58812131,25.47606133
4993,35.49173734,31.91089677
4994,37.8124975,30.61059069
4995,36.44348105,31.22200588
4996,31.06362264,28.3074017
4997,35.99030761,32.85851184
4998,35.43454865,30.27784558
4999,35.61399182,31.45486666
5000,42.76175725,27.85707462
5001,38.28970733,27.82103018
5002,40.25817517,27.17405609
5003,39.02159807,27.83997129
5004,36.33524367,26.98906537
5005,30.79684136,30.30292247
5006,38.83984119,23.71619115
5007,38.04539586,22.08979656
5008,33.97287501,21.65177532
5009,33.39418404,26.79378262
5010,25.2390081,22.28058036
5011,25.24696965,23.68866108
5012,28.21964933,23.96708943
5013,31.1578966,25.6089473
5014,32.91956018,22.77692838
5015,32.55629666,22.96977259
5016,32.38489565,23.43294623
5017,22.05688982,27.49406565
5018,25.01881815,22.82460009
5019,30.3135863,24.71562694
5020,28.53001028,21.77217383
5021,31.94188993,23.97676565
5022,34.09114496,21.11094419
5023,30.20566621,22.48282439
5024,27.31198705,24.29053511
5025,40.28390101,23.70086996
5026,37.69046065,22.17529328
5027,35.30652692,24.87586097
5028,35.08433304,19.27697272
5029,32.82032031,21.06974299
5030,39.93668288,21.59875054
5031,38.49289557,21.43602831
5032,31.50213389,21.40769666
5033,35.19713056,22.61911499
5034,34.29609253,21.2529486
5035,31.24073015,22.0330541
5036,33.2431823,21.06970573
5037,29.5045997,20.10899184
5038,21.85837906,21.07152955
5039,22.65965035,21.18697221
5040,18.99489596,19.04138589
5041,16.89101262,24.72181226
5042,22.17206173,21.15301131
5043,19.65764579,30.48515903
5044,19.25324518,31.84745781
5045,20.32694982,30.55036028
5046,18.34099512,31.5682046
5047,20.86894903,33.21606268
5048,23.57480235,31.38290271
5049,22.27748969,30.46284756
5050,19.03963009,27.65620526
5051,18.04650123,32.15412618
5052,16.64831889,31.12268872
5053,17.64275754,36.4637307
5054,20.48102634,32.15972139
5055,18.86158393,32.09232039
5056,19.56828597,34.73395254
5057,25.16008556,35.81350952
5058,18.79435461,32.33562961
5059,19.79628675,26.93616658
5060,24.21053454,22.42513186
5061,25.42096072,20.41287708
5062,20.82616448,34.75895445
5063,21.06680304,35.10821112
5064,20.23033714,33.90432101
5065,17.74811539,38.52373661
5066,21.76660196,38.86925819
5067,23.97992106,38.84742848
5068,16.56706075,38.00348955
5069,17.84865251,37.36456615
5070,19.34853707,31.07010599
5071,17.34800367,43.68059004
5072,21.74173226,44.49207619
5073,16.58295186,46.38934667
5074,15.55259857,39.07573057
5075,15.48994927,32.72506638
5076,12.11602286,30.54196258
5077,13.96562397,39.38483599
5078,17.75679469,34.13691651
5079,16.37055934,32.93171837
5080,14.9278704,31.73477479
5081,16.90101888,31.22738113
5082,21.92508362,30.09722066
5083,14.43024749,37.34687016
5084,15.25838271,32.77435572
5085,13.99849933,30.19688352
5086,15.04271236,30.529972
5087,16.88890536,30.45833184
5088,15.53852747,30.20811308
5089,15.60304236,33.77443833
5090,18.5734574,33.09226769
5091,15.00373227,31.41243752
5092,16.23105322,27.08445698
5093,16.67287943,27.35572609
5094,15.26368307,19.58107758
5095,16.83122251,18.60698023
5096,12.40224423,17.4561324
5097,12.66691589,17.47812032
5098,11.62953313,15.53095692
5099,12.70676523,17.61776251
5100,9.723293751,18.96379645
5101,10.88461923,26.43252663
5102,12.35396407,22.39909531
5103,11.48104089,21.94163845
5104,10.76123313,20.21913322
5105,10.65479015,18.81546194
5106,10.2995599,18.30576348
5107,10.07681158,19.64691636
5108,12.34374115,19.05654116
5109,11.43456322,18.84886641
5110,10.97936588,18.38944744
5111,10.50481481,18.5084892
5112,10.31009541,17.49717794
5113,12.96743541,17.19664479
5114,11.87592871,15.66904324
5115,12.2253683,18.28382358
5116,10.97512496,18.64569461
5117,10.63879154,18.73384431
5118,11.30239861,18.663062
5119,13.10929094,20.96070294
5120,12.09165672,21.56429063
5121,12.05480624,19.93252527
5122,11.5908993,19.34251866
5123,13.94859839,18.48132992
5124,11.91500051,19.12455793
5125,10.32085076,21.62765221
5126,14.39401066,20.27038359
5127,15.29155168,20.48204532
5128,14.55694126,21.23888477
5129,14.26344137,23.04482536
5130,11.62668315,20.65998288
5131,10.86519828,25.7928216
5132,13.32173555,48.84730613
5133,11.50869189,42.94836812
5134,13.84629321,38.97787531
5135,11.75955484,38.46783666
5136,11.02467889,33.84853109
5137,9.989667283,34.3287355
5138,12.92032214,34.81202142
5139,9.977538825,31.8642474
5140,12.25413076,31.06772041
5141,19.52293747,20.73222161
5142,28.47013905,20.56483959
5143,29.29410887,24.4843002
5144,32.37555227,22.88250573
5145,31.94933895,23.81330573
5146,34.8888555,25.18528119
5147,41.95559619,21.70762535
5148,43.57698052,25.78936741
5149,48.15356199,41.1153789
5150,66.57976588,36.15142575
5151,50.52869175,34.07328948
5152,49.53051738,34.66574867
5153,55.16636046,35.23767783
5154,54.46977924,34.98251982
5155,56.65312977,35.03095185
5156,59.26686399,33.65763707
5157,52.32028075,40.72844784
5158,49.69012579,34.95054255
5159,58.91082601,31.12228358
5160,57.75953145,35.18393687
5161,61.0004086,36.94176266
5162,66.18039538,39.01971766
5163,60.83495103,37.55585835
5164,57.54384528,37.56828387
5165,56.4452979,38.76628551
5166,56.58360259,39.85077978
5167,61.14034833,41.57251149
5168,52.77153576,41.29524694
5169,53.74704903,44.15806763
5170,55.31136044,46.07483646
5171,52.58904415,41.09821042
5172,57.95435863,43.61148961
5173,62.16717339,46.02614674
5174,70.05038519,43.73063487
5175,58.52982856,42.33790802
5176,64.63212726,48.0514064
5177,63.94746338,43.30336741
5178,61.0809627,46.44239348
5179,57.74841831,45.46628486
5180,50.54245998,42.42809063
5181,49.54188817,44.80233487
5182,52.21895506,46.10209802
5183,50.57426244,44.52863966
5184,55.6624788,45.0922572
5185,59.40424656,45.81605228
5186,54.15511913,51.039661
5187,66.49439987,47.74868069
5188,65.6163789,40.45103816
5189,54.32515431,39.28665743
5190,53.29089159,37.74738292
5191,49.16402898,42.39946227
5192,47.6226984,43.61236313
5193,42.42353704,42.0211259
5194,41.05606163,39.32722423
5195,40.48069318,40.66108325
5196,36.14856545,42.15207808
5197,43.23228376,44.31571269
5198,38.71262766,44.50953447
5199,41.13215905,40.49016437
5200,34.25687731,37.24995207
5201,34.71476307,47.48948661
5202,35.37582626,44.5102743
5203,30.18523128,44.24698612
5204,33.44731503,44.54961363
5205,32.04827521,41.81026237
5206,33.93353962,42.73853873
5207,31.0163803,40.48727704
5208,29.37197791,40.38510068
5209,28.20027634,35.69372102
5210,31.26019831,31.59663412
5211,30.586346,29.89752751
5212,28.27719028,26.21910968
5213,27.15954178,32.41909507
5214,32.93415171,35.11407818
5215,30.60759997,35.83222497
5216,30.89223085,36.67109984
5217,38.56753925,42.14348807
5218,35.57419952,41.50594317
5219,35.54608551,35.47629865
5220,31.47003404,36.06879934
5221,35.34692568,41.64917257
5222,41.03935315,38.86454427
5223,44.81398858,40.31952833
5224,58.25105287,36.59296766
5225,54.42295246,41.37820505
5226,61.14256925,44.46078985
5227,65.18377331,50.84087306
5228,62.65872059,46.60163897
5229,60.53398036,47.1527142
5230,58.27995002,46.77582436
5231,50.94852709,41.24277904
5232,50.27031221,47.43393894
5233,49.53212291,52.67535819
5234,54.8673644,56.63565141
5235,55.90278405,45.87574344
5236,57.42942829,44.55318687
5237,55.67933352,41.54561103
5238,57.62587075,47.05619857
5239,55.58966884,47.18496497
5240,61.92895893,44.2798668
5241,62.09431388,47.14897878
5242,55.46375316,47.34808379
5243,69.31437644,46.83222508
5244,53.91123296,44.78752372
5245,44.11664377,51.4574376
5246,42.23602389,55.96203741
5247,38.61326199,45.42675468
5248,39.99476878,44.23546401
5249,44.13050271,45.5736008
5250,42.93032745,40.45438974
5251,42.57635146,41.86655911
5252,41.5811955,40.44657976
5253,40.42731822,43.36793096
5254,42.80823834,45.65343367
5255,41.28986158,42.09176551
5256,38.28548301,40.92652631
5257,41.47498737,65.65322717
5258,39.58291935,47.28435813
5259,35.41386138,41.97823443
5260,34.86402444,39.7288779
5261,34.20094899,38.96284516
5262,35.85154349,35.82008085
5263,34.33005325,36.8146357
5264,34.38164244,34.3626051
5265,35.53650557,34.67965379
5266,33.66718873,36.20193034
5267,35.22775651,37.09140655
5268,33.69554397,35.23001903
5269,32.80747665,35.77393821
5270,27.78029262,33.74546859
5271,34.48709344,36.37269628
5272,40.14560988,34.57019212
5273,60.88630378,38.28048392
5274,70.25644583,36.28686428
5275,70.81771989,35.04252656
5276,57.56837572,33.35838168
5277,57.48222702,37.94044547
5278,43.7036224,41.68735541
5279,41.19706098,34.90721046
5280,38.65240876,34.04101474
5281,41.37688026,30.50890327
5282,42.88471265,29.35990833
5283,41.17846813,30.46272554
5284,39.81382546,25.7289475
5285,48.4612141,25.29801133
5286,43.98357191,27.2032856
5287,41.55354547,27.50937655
5288,34.03926261,26.66500429
5289,32.40704562,29.597998
5290,31.0207007,24.65427709
5291,31.33020267,24.57114365
5292,25.94910268,26.57913222
5293,21.2184329,25.47779563
5294,25.05254921,21.63324381
5295,19.93243618,24.45764656
5296,16.45180714,21.23531363
5297,19.71451229,20.70462042
5298,31.79833205,23.25516108
5299,28.49601202,22.77762157
5300,31.89411288,23.49731096
5301,31.75511887,25.03029973
5302,33.65878349,23.93970957
5303,28.94354419,23.03072948
5304,31.4718928,22.65062743
5305,36.4435335,26.02235707
5306,51.68870653,25.42722666
5307,48.33033992,25.59794895
5308,51.44324098,22.37368922
5309,45.58525472,22.80924065
5310,43.39232969,22.04578922
5311,31.33674136,23.38301921
5312,30.46919493,23.68495007
5313,32.00465819,24.2007462
5314,30.50145576,20.81677651
5315,31.92774885,17.48012392
5316,26.97447161,18.94953782
5317,26.97043585,21.37690598
5318,28.0807019,18.51379031
5319,43.24147507,20.72440218
5320,34.7980735,21.17419895
5321,31.12506864,23.9609221
5322,28.12918339,26.53407261
5323,29.51156405,19.26287585
5324,27.17948661,16.97996353
5325,27.17042956,22.21751685
5326,27.37749658,19.34458782
5327,25.47398455,16.03214894
5328,25.70118952,18.96477665
5329,25.71017292,27.44561705
5330,29.82797554,28.99172274
5331,29.34072085,28.17118875
5332,25.80999759,34.96393686
5333,26.05122822,35.30821609
5334,28.73900022,37.92475237
5335,26.2231077,39.20391123
5336,31.81836572,39.02813121
5337,34.20645035,41.99740994
5338,33.67206623,38.88454968
5339,40.53826842,34.90064173
5340,26.17282065,33.81153141
5341,21.07124644,47.13765899
5342,18.85781647,39.37257764
5343,14.63207334,36.57105355
5344,18.36079614,36.51479563
5345,14.05995878,35.00358372
5346,13.08608566,33.67097842
5347,12.78412697,37.76190195
5348,13.89066066,31.20974838
5349,13.11346849,33.24423374
5350,14.05143521,27.39632504
5351,13.39432854,21.45032217
5352,13.38671126,22.37772959
5353,14.05335894,28.40591095
5354,15.40020701,18.93856022
5355,13.69074392,16.80594449
5356,13.57048851,17.49130917
5357,13.06681385,13.78361205
5358,13.6481715,12.57052583
5359,15.72313725,29.43009963
5360,20.64910613,28.77770351
5361,16.05392873,27.30890008
5362,13.88025003,22.66551009
5363,11.95567575,13.85212289
5364,13.61227007,12.1739121
5365,17.19809768,22.82328863
5366,16.33401768,15.28210525
5367,15.16177474,13.81827073
5368,15.12843543,17.91612893
5369,13.47548032,13.33676003
5370,13.96221667,13.78521276
5371,14.6430668,22.04520208
5372,14.95021027,14.40364387
5373,14.17065192,12.89889053
5374,15.62931439,15.7950731
5375,15.80703995,13.16280341
5376,14.96882344,12.43656729
5377,16.14239135,16.36834184
5378,16.95350751,14.03244592
5379,17.68230342,13.52317799
5380,19.65698092,15.14482309
5381,20.99283676,12.92440857
5382,27.0936895,13.76087595
5383,30.6038524,16.01931254
5384,19.33294083,13.68614722
5385,13.98382989,13.37982825
5386,13.83220222,14.47744428
5387,12.68645681,16.00061154
5388,11.53224833,13.29125799
5389,11.09695603,21.14936748
5390,10.63282585,16.95153556
5391,9.889594525,14.9996467
5392,9.648152951,15.91992382
5393,9.908596727,15.86239865
5394,10.46094926,11.95096095
5395,9.665556099,14.28517664
5396,8.152039835,15.3969577
5397,8.093588217,16.41344452
5398,9.814725921,16.2935427
5399,8.56350776,15.50871699
5400,9.540781575,16.05051664
5401,10.39182149,19.29319521
5402,10.65488236,18.70757704
5403,9.915600178,17.87009281
5404,10.32377036,17.57704939
5405,9.81834074,16.99620641
5406,9.515864194,12.40819359
5407,11.81812341,15.18993407
5408,10.43897683,16.48603933
5409,11.06275987,17.94661348
5410,9.350023103,16.02432946
5411,9.839924967,18.35132487
5412,10.24378237,17.39202541
5413,13.85256214,20.55843597
5414,27.99018079,19.60232859
5415,28.318783,20.86283056
5416,25.36190413,21.35228582
5417,27.31243003,20.87890161
5418,25.31769773,17.96612421
5419,27.12848005,23.95731704
5420,27.50381141,34.58081793
5421,25.46771956,35.33896895
5422,25.76230118,35.4517613
5423,26.70456798,35.29342313
5424,27.04552106,35.94539125
5425,29.53518083,38.41530976
5426,24.75116523,36.78082615
5427,24.62922437,35.7441644
5428,27.07503688,34.66525428
5429,18.76802371,32.36430967
5430,23.69584547,31.43002764
5431,25.51068069,24.1194383
5432,28.2011546,22.27957552
5433,29.35047599,22.16646627
5434,30.96536991,22.61027822
5435,35.78442754,28.06110509
5436,40.96067735,23.08826103
5437,52.58303338,33.24741963
5438,58.14821879,33.86412133
5439,58.59301262,38.21945994
5440,59.02118827,40.44633776
5441,63.79370753,45.23428906
5442,57.02964356,42.96142871
5443,64.09456271,47.49341627
5444,69.99973852,48.23706571
5445,75.30717906,51.20042477
5446,69.11076605,48.69510117
5447,62.99834889,44.39501103
5448,76.22371615,45.03508831
5449,80.72981618,46.93854548
5450,78.97317902,52.37962684
5451,80.45014239,51.07382624
5452,79.5669333,47.03418313
5453,78.45031628,46.40998824
5454,69.93165692,46.72498918
5455,66.15957022,51.33108999
5456,58.02232846,47.34909315
5457,54.88310608,47.73795296
5458,51.59844837,47.44801548
5459,46.82404235,48.69805521
5460,46.35323745,45.73982134
5461,47.56375383,50.09867398
5462,49.83420551,54.42738681
5463,49.41140897,47.99008382
5464,49.70999124,47.50120872
5465,48.38210854,50.05610793
5466,47.34296826,52.9895602
5467,46.77702045,52.26134959
5468,36.48616166,51.54343834
5469,33.80653109,46.95488122
5470,40.06150834,47.49749646
5471,43.27941562,48.24275038
5472,38.8832064,47.40319022
5473,33.90672847,48.85733831
5474,46.2153909,49.36337487
5475,59.15589499,53.06823752
5476,63.46866504,48.33405545
5477,60.68677312,50.95836358
5478,60.33907269,46.72124238
5479,57.40222101,50.31730309
5480,35.89163605,44.84867505
5481,29.85859017,44.29317479
5482,25.6106131,43.82523491
5483,24.6884994,43.97720922
5484,24.44041079,42.79926579
5485,27.31073954,41.0906008
5486,27.48628603,41.56293608
5487,23.47460151,41.02115221
5488,23.8735167,39.83524042
5489,25.90214916,39.35739778
5490,33.67563647,36.40049698
5491,33.70737655,38.61403192
5492,25.26133511,36.46810387
5493,26.30823823,38.43769493
5494,27.40671221,35.37398337
5495,27.34706128,30.87305098
5496,27.06622369,30.4999082
5497,32.43670249,34.15686099
5498,28.86467725,35.60080694
5499,28.31575017,33.48139958
5500,27.38037509,38.48112595
5501,28.17680988,38.88702866
5502,31.09402567,40.07590298
5503,34.69709906,43.44553749
5504,29.67814539,45.1487365
5505,26.8166828,43.51348658
5506,23.3465925,32.72676853
5507,21.84568703,32.52283946
5508,27.98186433,34.88925799
5509,28.91373995,35.67293726
5510,29.49083808,39.22952016
5511,30.39111564,40.66777482
5512,32.58448295,32.70473336
5513,37.06241966,36.44834842
5514,34.18095385,35.51714033
5515,36.16241816,38.06463361
5516,39.50923746,36.53491094
5517,49.60526819,42.39893406
5518,47.99332065,39.39521111
5519,41.93874654,44.23553007
5520,47.19889355,42.21879014
5521,42.55828874,39.4877749
5522,39.04442762,40.72132081
5523,36.85210175,44.28580221
5524,37.18241898,43.36961844
5525,38.07948483,45.99683065
5526,37.92924209,45.90854502
5527,40.39934674,44.42191681
5528,44.1535109,39.24981304
5529,43.76336166,40.6069268
5530,44.27118898,38.33780963
5531,48.12034592,46.24244937
5532,44.19472079,49.00748919
5533,53.37428582,51.58004462
5534,50.06242237,50.25836988
5535,47.26575033,48.07305594
5536,40.43179373,45.72840611
5537,40.95062893,44.12339022
5538,41.09205663,48.0436608
5539,44.364875,45.39841637
5540,43.29593126,43.01113623
5541,41.20390394,42.92007012
5542,40.84963267,41.14703855
5543,38.72255474,39.16623046
5544,39.46755542,42.8208418
5545,43.56250728,45.39416821
5546,44.7084579,49.63415691
5547,41.59268489,47.1267557
5548,38.86885283,43.29912862
5549,42.70342337,45.27861445
5550,42.42458896,41.3717305
5551,40.57803326,41.83361894
5552,40.49920959,40.2428643
5553,39.42765174,41.07089957
5554,35.54836272,41.63617076
5555,36.22997374,37.15569015
5556,36.7739313,36.10298932
5557,36.80943717,37.01115148
5558,34.01197185,38.42716586
5559,32.94523879,35.99465073
5560,31.16513258,36.02363655
5561,31.4391821,37.85805305
5562,30.67637834,35.54536271
5563,32.31740629,27.28749901
5564,28.61160581,24.93457292
5565,28.19443092,24.37461767
5566,29.1231657,24.41649226
5567,29.71375486,23.21646087
5568,28.20890148,24.7883687
5569,27.66763412,26.87676795
5570,26.96066024,25.0029723
5571,25.81560788,25.47946625
5572,25.24204049,25.11585042
5573,19.77174401,25.56694986
5574,15.75356482,25.58845427
5575,13.48451524,28.16602715
5576,14.92272694,27.24274567
5577,12.97291521,25.56596673
5578,13.73868051,24.33456453
5579,13.82968672,26.93456287
5580,14.1681921,31.53878337
5581,22.35859346,35.40189308
5582,30.9222112,32.85021834
5583,26.45974674,31.78597006
5584,26.44583891,30.57864746
5585,24.80598743,32.11393916
5586,24.31402371,31.59040043
5587,25.65053442,31.00305462
5588,23.72977232,27.73475516
5589,23.25254541,27.99945667
5590,24.84997477,27.55429612
5591,16.70836206,20.52554784
5592,12.8414814,16.7125241
5593,13.86404027,20.88055378
5594,15.62225798,17.99613011
5595,21.66014433,16.69276648
5596,23.4522532,25.60321819
5597,23.28632457,27.11290214
5598,24.89332906,25.46624073
5599,25.93875162,30.8702425
5600,24.14090678,28.06846168
5601,33.2660603,27.55766705
5602,33.33371403,26.24497696
5603,32.20744814,26.28345069
5604,28.13694406,25.40929084
5605,29.57532512,26.01670194
5606,26.92287626,28.55469589
5607,28.6843537,27.36444296
5608,28.43341918,27.46617498
5609,28.01772072,27.05553868
5610,26.84500847,26.66884444
5611,25.50182948,27.82144999
5612,23.48663955,25.44364467
5613,23.26792183,27.44865188
5614,22.9715188,25.82077729
5615,24.66140802,25.64832611
5616,24.97004604,26.77004946
5617,18.16599933,26.11128992
5618,19.67809795,22.1994662
5619,23.93209785,29.16698469
5620,22.39525009,27.39868529
5621,12.11583025,16.44410525
5622,11.36022912,16.23909801
5623,13.47132689,16.76622997
5624,14.04560011,16.90249239
5625,14.9863932,18.82585577
5626,16.16253523,17.19793838
5627,17.28903248,17.90198984
5628,17.01893118,16.99686817
